measurement_index,shaft_radius
168,0.019987043946670502
169,0.019987043946670502
170,0.019987043946670502
171,0.019984924203912475
172,0.019984924203912475
173,0.019984924203912475
174,0.019984924203912475
175,0.019984924203912475
176,0.019984924203912475
177,0.019984924203912475
178,0.019984924203912475
179,0.019984924203912475
180,0.019984924203912475
181,0.019984924203912475
182,0.019984924203912475
183,0.019984924203912475
184,0.019983450527764395
185,0.019983450527764395
186,0.019983450527764395
187,0.019983450527764395
188,0.019983450527764395
189,0.019983450527764395
190,0.019983450527764395
191,0.019983450527764395
192,0.019983450527764395
193,0.019983450527764395
194,0.019983450527764395
195,0.019983450527764395
196,0.01998224701029323
197,0.01998224701029323
198,0.01998224701029323
199,0.01998224701029323
200,0.01998224701029323
201,0.01998224701029323
202,0.01998224701029323
203,0.01998224701029323
204,0.01998224701029323
205,0.01998224701029323
206,0.01998224701029323
207,0.01998224701029323
208,0.01998224701029323
209,0.019980627463704662
210,0.019980627463704662
211,0.019980627463704662
212,0.019980627463704662
213,0.019980627463704662
214,0.019980627463704662
215,0.019980627463704662
216,0.019980627463704662
217,0.019980627463704662
218,0.019980627463704662
219,0.019980627463704662
220,0.019980627463704662
221,0.019980627463704662
222,0.019980627463704662
223,0.01997868794373371
224,0.01997868794373371
225,0.01997868794373371
226,0.01997868794373371
227,0.01997868794373371
228,0.01997868794373371
229,0.01997868794373371
230,0.01997868794373371
231,0.01997868794373371
232,0.01997868794373371
233,0.019977398757226247
234,0.019977398757226247
235,0.019977398757226247
236,0.019977398757226247
237,0.019977398757226247
238,0.019977398757226247
239,0.019977398757226247
240,0.019977398757226247
241,0.019977398757226247
242,0.019977398757226247
243,0.01997566519803933
244,0.01997566519803933
245,0.01997566519803933
246,0.01997566519803933
247,0.01997566519803933
248,0.01997566519803933
249,0.01997566519803933
250,0.01997566519803933
251,0.01997566519803933
252,0.01997566519803933
253,0.01997566519803933
254,0.01997566519803933
255,0.01997566519803933
256,0.01997566519803933
257,0.01997379912322864
258,0.01997379912322864
259,0.01997379912322864
260,0.01997379912322864
261,0.01997379912322864
262,0.01997379912322864
263,0.01997379912322864
264,0.01997379912322864
265,0.01997379912322864
266,0.01997379912322864
267,0.01997379912322864
268,0.01997379912322864
269,0.01997379912322864
270,0.01997317471293004
271,0.01997317471293004
272,0.01997317471293004
273,0.01997317471293004
274,0.01997317471293004
275,0.01997317471293004
276,0.01997317471293004
277,0.01997317471293004
278,0.01997317471293004
279,0.01997317471293004
280,0.01997317471293004
281,0.019971264122392
282,0.019971264122392
283,0.019971264122392
284,0.019971264122392
285,0.019971264122392
286,0.019971264122392
287,0.019971264122392
288,0.019971264122392
289,0.019971264122392
290,0.019971264122392
291,0.019971264122392
292,0.019971264122392
293,0.019971264122392
294,0.019969708238299924
295,0.019969708238299924
296,0.019969708238299924
297,0.019969708238299924
298,0.019969708238299924
299,0.019969708238299924
300,0.019969708238299924
301,0.019969708238299924
302,0.019969708238299924
303,0.019969708238299924
304,0.019969708238299924
305,0.019969708238299924
306,0.01996847745608541
307,0.01996847745608541
308,0.01996847745608541
309,0.01996847745608541
310,0.01996847745608541
311,0.01996847745608541
312,0.01996847745608541
313,0.01996847745608541
314,0.01996847745608541
315,0.01996847745608541
316,0.01996847745608541
317,0.01996847745608541
318,0.01996847745608541
319,0.01996847745608541
320,0.019967218019208706
321,0.019967218019208706
322,0.019967218019208706
323,0.019967218019208706
324,0.019967218019208706
325,0.019967218019208706
326,0.019967218019208706
327,0.019967218019208706
328,0.019967218019208706
329,0.019967218019208706
330,0.019967218019208706
331,0.01996517449706655
332,0.01996517449706655
333,0.01996517449706655
334,0.01996517449706655
335,0.01996517449706655
336,0.01996517449706655
337,0.01996517449706655
338,0.01996517449706655
339,0.01996517449706655
340,0.01996517449706655
341,0.01996517449706655
342,0.01996517449706655
343,0.01996517449706655
344,0.01996517449706655
345,0.01996294792053834
346,0.01996294792053834
347,0.01996294792053834
348,0.01996294792053834
349,0.01996294792053834
350,0.01996294792053834
351,0.01996294792053834
352,0.01996294792053834
353,0.01996294792053834
354,0.01996294792053834
355,0.01996294792053834
356,0.01996294792053834
357,0.019961434233592687
358,0.019961434233592687
359,0.019961434233592687
360,0.019961434233592687
361,0.019961434233592687
362,0.019961434233592687
363,0.019961434233592687
364,0.019961434233592687
365,0.019961434233592687
366,0.019961434233592687
367,0.019961434233592687
368,0.019961434233592687
369,0.019961434233592687
370,0.019961112969251623
371,0.019961112969251623
372,0.019961112969251623
373,0.019961112969251623
374,0.019961112969251623
375,0.019961112969251623
376,0.019961112969251623
377,0.019961112969251623
378,0.019961112969251623
379,0.019961112969251623
380,0.019961112969251623
381,0.019961112969251623
382,0.019961112969251623
383,0.019961112969251623
384,0.019958842322802286
385,0.019958842322802286
386,0.019958842322802286
387,0.019958842322802286
388,0.019958842322802286
389,0.019958842322802286
390,0.019958842322802286
391,0.019958842322802286
392,0.019958842322802286
393,0.019958842322802286
394,0.019958842322802286
395,0.019958842322802286
396,0.019958842322802286
397,0.01995841575982098
398,0.01995841575982098
399,0.01995841575982098
400,0.01995841575982098
401,0.01995841575982098
402,0.01995841575982098
403,0.01995841575982098
404,0.01995841575982098
405,0.01995841575982098
406,0.01995841575982098
407,0.01995841575982098
408,0.019956332118459475
409,0.019956332118459475
410,0.019956332118459475
411,0.019956332118459475
412,0.019956332118459475
413,0.019956332118459475
414,0.019956332118459475
415,0.019956332118459475
416,0.019956332118459475
417,0.019956332118459475
418,0.01995484046266454
419,0.01995484046266454
420,0.01995484046266454
421,0.01995484046266454
422,0.01995484046266454
423,0.01995484046266454
424,0.01995484046266454
425,0.01995484046266454
426,0.01995484046266454
427,0.01995484046266454
428,0.01995484046266454
429,0.01995484046266454
430,0.019954619297019416
431,0.019954619297019416
432,0.019954619297019416
433,0.019954619297019416
434,0.019954619297019416
435,0.019954619297019416
436,0.019954619297019416
437,0.019954619297019416
438,0.019954619297019416
439,0.019954619297019416
440,0.019954619297019416
441,0.01995345234926911
442,0.01995345234926911
443,0.01995345234926911
444,0.01995345234926911
445,0.01995345234926911
446,0.01995345234926911
447,0.01995345234926911
448,0.01995345234926911
449,0.01995345234926911
450,0.01995345234926911
451,0.01995345234926911
452,0.01995345234926911
453,0.01995345234926911
454,0.019952345157793816
455,0.019952345157793816
456,0.019952345157793816
457,0.019952345157793816
458,0.019952345157793816
459,0.019952345157793816
460,0.019952345157793816
461,0.019952345157793816
462,0.019952345157793816
463,0.019952345157793816
464,0.019952345157793816
465,0.019951693098469885
466,0.019951693098469885
467,0.019951693098469885
468,0.019951693098469885
469,0.019951693098469885
470,0.019951693098469885
471,0.019951693098469885
472,0.019951693098469885
473,0.019951693098469885
474,0.019951693098469885
475,0.019951693098469885
476,0.019951693098469885
477,0.019951693098469885
478,0.019951693098469885
479,0.019949548288092086
480,0.019949548288092086
481,0.019949548288092086
482,0.019949548288092086
483,0.019949548288092086
484,0.019949548288092086
485,0.019949548288092086
486,0.019949548288092086
487,0.019949548288092086
488,0.019949548288092086
489,0.019949548288092086
490,0.019949548288092086
491,0.019949548288092086
492,0.019949548288092086
493,0.019947982422821656
494,0.019947982422821656
495,0.019947982422821656
496,0.019947982422821656
497,0.019947982422821656
498,0.019947982422821656
499,0.019947982422821656
500,0.019947982422821656
501,0.019947982422821656
502,0.019947982422821656
503,0.019947982422821656
504,0.019947982422821656
505,0.019946984408387443
506,0.019946984408387443
507,0.019946984408387443
508,0.019946984408387443
509,0.019946984408387443
510,0.019946984408387443
511,0.019946984408387443
512,0.019946984408387443
513,0.019946984408387443
514,0.019946984408387443
515,0.019946984408387443
516,0.019946984408387443
517,0.01994485638305096
518,0.01994485638305096
519,0.01994485638305096
520,0.01994485638305096
521,0.01994485638305096
522,0.01994485638305096
523,0.01994485638305096
524,0.01994485638305096
525,0.01994485638305096
526,0.01994485638305096
527,0.01994485638305096
528,0.019943378311892513
529,0.019943378311892513
530,0.019943378311892513
531,0.019943378311892513
532,0.019943378311892513
533,0.019943378311892513
534,0.019943378311892513
535,0.019943378311892513
536,0.019943378311892513
537,0.019943378311892513
538,0.019943378311892513
539,0.01994191670764221
540,0.01994191670764221
541,0.01994191670764221
542,0.01994191670764221
543,0.01994191670764221
544,0.01994191670764221
545,0.01994191670764221
546,0.01994191670764221
547,0.01994191670764221
548,0.01994191670764221
549,0.01994191670764221
550,0.01994191670764221
551,0.01994191670764221
552,0.01994191670764221
553,0.019941439564303158
554,0.019941439564303158
555,0.019941439564303158
556,0.019941439564303158
557,0.019941439564303158
558,0.019941439564303158
559,0.019941439564303158
560,0.019941439564303158
561,0.019941439564303158
562,0.019941439564303158
563,0.019941439564303158
564,0.019941439564303158
565,0.019941439564303158
566,0.019941439564303158
567,0.019939507686542395
568,0.019939507686542395
569,0.019939507686542395
570,0.019939507686542395
571,0.019939507686542395
572,0.019939507686542395
573,0.019939507686542395
574,0.019939507686542395
575,0.019939507686542395
576,0.019939507686542395
577,0.019939507686542395
578,0.019939496720466743
579,0.019939496720466743
580,0.019939496720466743
581,0.019939496720466743
582,0.019939496720466743
583,0.019939496720466743
584,0.019939496720466743
585,0.019939496720466743
586,0.019939496720466743
587,0.019939496720466743
588,0.019939496720466743
589,0.019939496720466743
590,0.01993863990945662
591,0.01993863990945662
592,0.01993863990945662
593,0.01993863990945662
594,0.01993863990945662
595,0.01993863990945662
596,0.01993863990945662
597,0.01993863990945662
598,0.01993863990945662
599,0.01993863990945662
600,0.019937222335003918
601,0.019937222335003918
602,0.019937222335003918
603,0.019937222335003918
604,0.019937222335003918
605,0.019937222335003918
606,0.019937222335003918
607,0.019937222335003918
608,0.019937222335003918
609,0.019937222335003918
610,0.019937222335003918
611,0.019937222335003918
612,0.01993534721324501
613,0.01993534721324501
614,0.01993534721324501
615,0.01993534721324501
616,0.01993534721324501
617,0.01993534721324501
618,0.01993534721324501
619,0.01993534721324501
620,0.01993534721324501
621,0.01993534721324501
622,0.01993534721324501
623,0.019934303243069426
624,0.019934303243069426
625,0.019934303243069426
626,0.019934303243069426
627,0.019934303243069426
628,0.019934303243069426
629,0.019934303243069426
630,0.019934303243069426
631,0.019934303243069426
632,0.019934303243069426
633,0.019934303243069426
634,0.019934303243069426
635,0.019933162757972734
636,0.019933162757972734
637,0.019933162757972734
638,0.019933162757972734
639,0.019933162757972734
640,0.019933162757972734
641,0.019933162757972734
642,0.019933162757972734
643,0.019933162757972734
644,0.019933162757972734
645,0.019933162757972734
646,0.019933162757972734
647,0.01993290077969015
648,0.01993290077969015
649,0.01993290077969015
650,0.01993290077969015
651,0.01993290077969015
652,0.01993290077969015
653,0.01993290077969015
654,0.01993290077969015
655,0.01993290077969015
656,0.01993290077969015
657,0.01993290077969015
658,0.01993290077969015
659,0.01993290077969015
660,0.019931893395163974
661,0.019931893395163974
662,0.019931893395163974
663,0.019931893395163974
664,0.019931893395163974
665,0.019931893395163974
666,0.019931893395163974
667,0.019931893395163974
668,0.019931893395163974
669,0.019931893395163974
670,0.019931893395163974
671,0.019931893395163974
672,0.019931893395163974
673,0.019931893395163974
674,0.01992985803658612
675,0.01992985803658612
676,0.01992985803658612
677,0.01992985803658612
678,0.01992985803658612
679,0.01992985803658612
680,0.01992985803658612
681,0.01992985803658612
682,0.01992985803658612
683,0.01992985803658612
684,0.01992985803658612
685,0.01992985803658612
686,0.01992985803658612
687,0.01992985803658612
688,0.01992954331528154
689,0.01992954331528154
690,0.01992954331528154
691,0.01992954331528154
692,0.01992954331528154
693,0.01992954331528154
694,0.01992954331528154
695,0.01992954331528154
696,0.01992954331528154
697,0.01992954331528154
698,0.01992799735745104
699,0.01992799735745104
700,0.01992799735745104
701,0.01992799735745104
702,0.01992799735745104
703,0.01992799735745104
704,0.01992799735745104
705,0.01992799735745104
706,0.01992799735745104
707,0.01992799735745104
708,0.01992799735745104
709,0.01992799735745104
710,0.01992799735745104
711,0.019925831804399836
712,0.019925831804399836
713,0.019925831804399836
714,0.019925831804399836
715,0.019925831804399836
716,0.019925831804399836
717,0.019925831804399836
718,0.019925831804399836
719,0.019925831804399836
720,0.019925831804399836
721,0.019925831804399836
722,0.019925690213088175
723,0.019925690213088175
724,0.019925690213088175
725,0.019925690213088175
726,0.019925690213088175
727,0.019925690213088175
728,0.019925690213088175
729,0.019925690213088175
730,0.019925690213088175
731,0.019925690213088175
732,0.019925690213088175
733,0.019924371049672894
734,0.019924371049672894
735,0.019924371049672894
736,0.019924371049672894
737,0.019924371049672894
738,0.019924371049672894
739,0.019924371049672894
740,0.019924371049672894
741,0.019924371049672894
742,0.019924371049672894
743,0.019924371049672894
744,0.019924371049672894
745,0.019924371049672894
746,0.019924371049672894
747,0.01992413396009542
748,0.01992413396009542
749,0.01992413396009542
750,0.01992413396009542
751,0.01992413396009542
752,0.01992413396009542
753,0.01992413396009542
754,0.01992413396009542
755,0.01992413396009542
756,0.01992413396009542
757,0.01992413396009542
758,0.01992395150251692
759,0.01992395150251692
760,0.01992395150251692
761,0.01992395150251692
762,0.01992395150251692
763,0.01992395150251692
764,0.01992395150251692
765,0.01992395150251692
766,0.01992395150251692
767,0.01992395150251692
768,0.01992395150251692
769,0.01992395150251692
770,0.019923284311826273
771,0.019923284311826273
772,0.019923284311826273
773,0.019923284311826273
774,0.019923284311826273
775,0.019923284311826273
776,0.019923284311826273
777,0.019923284311826273
778,0.019923284311826273
779,0.019923284311826273
780,0.019923284311826273
781,0.019923284311826273
782,0.019921257476287212
783,0.019921257476287212
784,0.019921257476287212
785,0.019921257476287212
786,0.019921257476287212
787,0.019921257476287212
788,0.019921257476287212
789,0.019921257476287212
790,0.019921257476287212
791,0.019921257476287212
792,0.019921257476287212
793,0.019921257476287212
794,0.019921257476287212
795,0.019921257476287212
796,0.01991929789155493
797,0.01991929789155493
798,0.01991929789155493
799,0.01991929789155493
800,0.01991929789155493
801,0.01991929789155493
802,0.01991929789155493
803,0.01991929789155493
804,0.01991929789155493
805,0.01991929789155493
806,0.0199191345961434
807,0.0199191345961434
808,0.0199191345961434
809,0.0199191345961434
810,0.0199191345961434
811,0.0199191345961434
812,0.0199191345961434
813,0.0199191345961434
814,0.0199191345961434
815,0.0199191345961434
816,0.0199191345961434
817,0.0199191345961434
818,0.01991785747746673
819,0.01991785747746673
820,0.01991785747746673
821,0.01991785747746673
822,0.01991785747746673
823,0.01991785747746673
824,0.01991785747746673
825,0.01991785747746673
826,0.01991785747746673
827,0.01991785747746673
828,0.01991598847717044
829,0.01991598847717044
830,0.01991598847717044
831,0.01991598847717044
832,0.01991598847717044
833,0.01991598847717044
834,0.01991598847717044
835,0.01991598847717044
836,0.01991598847717044
837,0.01991598847717044
838,0.01991598847717044
839,0.01991598847717044
840,0.019915080375809916
841,0.019915080375809916
842,0.019915080375809916
843,0.019915080375809916
844,0.019915080375809916
845,0.019915080375809916
846,0.019915080375809916
847,0.019915080375809916
848,0.019915080375809916
849,0.019915080375809916
850,0.019915080375809916
851,0.019915080375809916
852,0.019915080375809916
853,0.019915080375809916
854,0.019914661241654884
855,0.019914661241654884
856,0.019914661241654884
857,0.019914661241654884
858,0.019914661241654884
859,0.019914661241654884
860,0.019914661241654884
861,0.019914661241654884
862,0.019914661241654884
863,0.019914661241654884
864,0.019914661241654884
865,0.019914661241654884
866,0.019914661241654884
867,0.019912618260271003
868,0.019912618260271003
869,0.019912618260271003
870,0.019912618260271003
871,0.019912618260271003
872,0.019912618260271003
873,0.019912618260271003
874,0.019912618260271003
875,0.019912618260271003
876,0.019912618260271003
877,0.0199105836566304
878,0.0199105836566304
879,0.0199105836566304
880,0.0199105836566304
881,0.0199105836566304
882,0.0199105836566304
883,0.0199105836566304
884,0.0199105836566304
885,0.0199105836566304
886,0.0199105836566304
887,0.0199105836566304
888,0.0199105836566304
889,0.0199105836566304
890,0.019910277997972497
891,0.019910277997972497
892,0.019910277997972497
893,0.019910277997972497
894,0.019910277997972497
895,0.019910277997972497
896,0.019910277997972497
897,0.019910277997972497
898,0.019910277997972497
899,0.019910277997972497
900,0.019908826320605276
901,0.019908826320605276
902,0.019908826320605276
903,0.019908826320605276
904,0.019908826320605276
905,0.019908826320605276
906,0.019908826320605276
907,0.019908826320605276
908,0.019908826320605276
909,0.019908826320605276
910,0.019908826320605276
911,0.019908826320605276
912,0.019908826320605276
913,0.019908826320605276
914,0.019907329411799044
915,0.019907329411799044
916,0.019907329411799044
917,0.019907329411799044
918,0.019907329411799044
919,0.019907329411799044
920,0.019907329411799044
921,0.019907329411799044
922,0.019907329411799044
923,0.019907329411799044
924,0.019907329411799044
925,0.019907329411799044
926,0.019905782373903162
927,0.019905782373903162
928,0.019905782373903162
929,0.019905782373903162
930,0.019905782373903162
931,0.019905782373903162
932,0.019905782373903162
933,0.019905782373903162
934,0.019905782373903162
935,0.019905782373903162
936,0.01990557643513948
937,0.01990557643513948
938,0.01990557643513948
939,0.01990557643513948
940,0.01990557643513948
941,0.01990557643513948
942,0.01990557643513948
943,0.01990557643513948
944,0.01990557643513948
945,0.01990557643513948
946,0.01990557643513948
947,0.01990557643513948
948,0.01990557643513948
949,0.019903501916242405
950,0.019903501916242405
951,0.019903501916242405
952,0.019903501916242405
953,0.019903501916242405
954,0.019903501916242405
955,0.019903501916242405
956,0.019903501916242405
957,0.019903501916242405
958,0.019903501916242405
959,0.019901504424172354
960,0.019901504424172354
961,0.019901504424172354
962,0.019901504424172354
963,0.019901504424172354
964,0.019901504424172354
965,0.019901504424172354
966,0.019901504424172354
967,0.019901504424172354
968,0.019901504424172354
969,0.019901504424172354
970,0.019901504424172354
971,0.019901504424172354
972,0.019901393163903627
973,0.019901393163903627
974,0.019901393163903627
975,0.019901393163903627
976,0.019901393163903627
977,0.019901393163903627
978,0.019901393163903627
979,0.019901393163903627
980,0.019901393163903627
981,0.019901393163903627
982,0.019900478965162973
983,0.019900478965162973
984,0.019900478965162973
985,0.019900478965162973
986,0.019900478965162973
987,0.019900478965162973
988,0.019900478965162973
989,0.019900478965162973
990,0.019900478965162973
991,0.019900478965162973
992,0.019900478965162973
993,0.0199
994,0.0199
995,0.0199
996,0.0199
997,0.0199
998,0.0199
999,0.0199
